Build ns-3 project if required
Waf: Entering directory `/home/nxcl/cline/ns-allinone-3.35/ns-3.35/build'
[2523/2566] Compiling scratch/infer_cat/sim.cc
[2526/2566] Linking build/scratch/infer_cat/infer_cat
Waf: Leaving directory `/home/nxcl/cline/ns-allinone-3.35/ns-3.35/build'
0 0.04 throughput 0.57220458984375
0 0.04 loss_rate 0.0
0 0.04 srtt 20.0
0 0.04 rtt 20000
0 0.042062999999999996 cWnd 990
0 0.042086 cWnd 1080
0 0.042109 cWnd 1170
0 0.042131999999999996 cWnd 1260
0 0.042155 cWnd 1350
0 0.042178 cWnd 1440
0 0.042200999999999995 cWnd 1530
0 0.042224 cWnd 1620
0 0.042247 cWnd 1710
0 0.042269999999999995 cWnd 1800
0 0.06 throughput 5.7220458984375
0 0.06 loss_rate 0.0
0 0.06 srtt 20.0
0 0.06 rtt 20000
0 0.062096 cWnd 1890
0 0.06300599999999999 cWnd 1980
0 0.06350599999999999 cWnd 2070
0 0.064006 cWnd 2160
0 0.064506 cWnd 2250
0 0.065006 cWnd 2340
0 0.065506 cWnd 2430
0 0.066006 cWnd 2520
0 0.066506 cWnd 2610
0 0.067006 cWnd 2700
0 0.067506 cWnd 2790
0 0.068006 cWnd 2880
0 0.068506 cWnd 2970
0 0.069006 cWnd 3060
0 0.069506 cWnd 3150
0 0.070006 cWnd 3240
0 0.070506 cWnd 3330
0 0.071006 cWnd 3420
0 0.071506 cWnd 3510
0 0.072006 cWnd 3600
0 0.08 throughput 11.444091796875
0 0.08 loss_rate 0.0
0 0.08 srtt 20.382187310650586
0 0.08 rtt 20434
0 0.08213 cWnd 3690
0 0.082606 cWnd 3780
0 0.08308299999999999 cWnd 3870
0 0.08354 cWnd 3960
0 0.083977 cWnd 4050
0 0.084414 cWnd 4140
0 0.084836 cWnd 4230
0 0.085239 cWnd 4320
0 0.08563 cWnd 4410
0 0.086005 cWnd 4500
0 0.08638 cWnd 4590
0 0.086743 cWnd 4680
0 0.08709399999999999 cWnd 4770
0 0.087433 cWnd 4860
0 0.08777299999999999 cWnd 4950
0 0.088101 cWnd 5040
0 0.088421 cWnd 5130
0 0.08874 cWnd 5220
0 0.089048 cWnd 5310
0 0.089349 cWnd 5400
0 0.08965 cWnd 5490
0 0.089941 cWnd 5580
0 0.090233 cWnd 5670
0 0.090517 cWnd 5760
0 0.09080099999999999 cWnd 5850
0 0.09107699999999999 cWnd 5940
0 0.091347 cWnd 6030
0 0.09161599999999999 cWnd 6120
0 0.091878 cWnd 6210
0 0.09214 cWnd 6300
0 0.09239599999999999 cWnd 6390
0 0.092652 cWnd 6480
0 0.09290799999999999 cWnd 6570
0 0.093165 cWnd 6660
0 0.09342099999999999 cWnd 6750
0 0.093677 cWnd 6840
0 0.093933 cWnd 6930
0 0.094189 cWnd 7020
0 0.094446 cWnd 7110
0 0.094702 cWnd 7200
0 0.1 throughput 22.88818359375
0 0.1 loss_rate 0.0
0 0.1 srtt 20.019762460876354
0 0.1 rtt 20004
0 0.10216399999999999 cWnd 7290
0 0.10241299999999999 cWnd 7380
0 0.10266199999999999 cWnd 7470
0 0.102905 cWnd 7560
0 0.10314799999999999 cWnd 7650
0 0.10338399999999999 cWnd 7740
0 0.10362099999999999 cWnd 7830
0 0.103851 cWnd 7920
0 0.104082 cWnd 8010
0 0.104307 cWnd 8100
0 0.104532 cWnd 8190
0 0.104752 cWnd 8280
0 0.104971 cWnd 8370
0 0.105186 cWnd 8460
0 0.105401 cWnd 8550
0 0.105611 cWnd 8640
0 0.105821 cWnd 8730
0 0.106027 cWnd 8820
0 0.106233 cWnd 8910
0 0.106435 cWnd 9000
0 0.10663299999999999 cWnd 9090
0 0.106832 cWnd 9180
0 0.107026 cWnd 9270
0 0.10722 cWnd 9360
0 0.10740999999999999 cWnd 9450
0 0.10760099999999999 cWnd 9540
0 0.107787 cWnd 9630
0 0.107974 cWnd 9720
0 0.10815699999999999 cWnd 9810
0 0.108336 cWnd 9900
0 0.108516 cWnd 9990
0 0.108692 cWnd 10080
0 0.108869 cWnd 10170
0 0.109042 cWnd 10260
0 0.10921499999999999 cWnd 10350
0 0.109385 cWnd 10440
0 0.109552 cWnd 10530
0 0.10972 cWnd 10620
0 0.109884 cWnd 10710
0 0.11004799999999999 cWnd 10800
0 0.11020999999999999 cWnd 10890
0 0.110372 cWnd 10980
0 0.11053099999999999 cWnd 11070
0 0.11069 cWnd 11160
0 0.110847 cWnd 11250
0 0.11100099999999999 cWnd 11340
0 0.11115499999999999 cWnd 11430
0 0.11130599999999999 cWnd 11520
0 0.111458 cWnd 11610
0 0.111608 cWnd 11700
0 0.111757 cWnd 11790
0 0.11190399999999999 cWnd 11880
0 0.112052 cWnd 11970
0 0.11219699999999999 cWnd 12060
0 0.11234 cWnd 12150
0 0.112483 cWnd 12240
0 0.11262399999999999 cWnd 12330
0 0.11276499999999999 cWnd 12420
0 0.11290399999999999 cWnd 12510
0 0.11304299999999999 cWnd 12600
0 0.11317999999999999 cWnd 12690
0 0.113317 cWnd 12780
0 0.113452 cWnd 12870
0 0.113587 cWnd 12960
0 0.11372 cWnd 13050
0 0.113852 cWnd 13140
0 0.11398399999999999 cWnd 13230
0 0.114114 cWnd 13320
0 0.114244 cWnd 13410
0 0.114372 cWnd 13500
0 0.11449999999999999 cWnd 13590
0 0.11462699999999999 cWnd 13680
0 0.114753 cWnd 13770
0 0.114878 cWnd 13860
0 0.115003 cWnd 13950
0 0.115128 cWnd 14040
0 0.115253 cWnd 14130
0 0.115378 cWnd 14220
0 0.115503 cWnd 14310
0 0.115628 cWnd 14400
0 0.12 throughput 45.7763671875
0 0.12 loss_rate 0.0
0 0.12 srtt 20.0544127893739
0 0.12 rtt 20057
0 0.122198 cWnd 14490
0 0.122321 cWnd 14580
0 0.122447 cWnd 14670
0 0.122569 cWnd 14760
0 0.122696 cWnd 14850
0 0.122817 cWnd 14940
0 0.12293899999999999 cWnd 15030
0 0.123058 cWnd 15120
0 0.123182 cWnd 15210
0 0.12329899999999999 cWnd 15300
0 0.123418 cWnd 15390
0 0.12353399999999999 cWnd 15480
0 0.123654 cWnd 15570
0 0.12376899999999999 cWnd 15660
0 0.123885 cWnd 15750
0 0.123999 cWnd 15840
0 0.12411599999999999 cWnd 15930
0 0.12422799999999999 cWnd 16020
0 0.124341 cWnd 16110
0 0.124452 cWnd 16200
0 0.124566 cWnd 16290
0 0.124676 cWnd 16380
0 0.124785 cWnd 16470
0 0.12489399999999999 cWnd 16560
0 0.125005 cWnd 16650
0 0.125113 cWnd 16740
0 0.12522 cWnd 16830
0 0.125327 cWnd 16920
0 0.125435 cWnd 17010
0 0.12553999999999998 cWnd 17100
0 0.125646 cWnd 17190
0 0.12575 cWnd 17280
0 0.125855 cWnd 17370
0 0.125958 cWnd 17460
0 0.126061 cWnd 17550
0 0.126164 cWnd 17640
0 0.126267 cWnd 17730
0 0.126368 cWnd 17820
0 0.12647 cWnd 17910
0 0.12657 cWnd 18000
0 0.126671 cWnd 18090
0 0.12677 cWnd 18180
0 0.12686999999999998 cWnd 18270
0 0.126968 cWnd 18360
0 0.12706599999999998 cWnd 18450
0 0.127164 cWnd 18540
0 0.127263 cWnd 18630
0 0.127359 cWnd 18720
0 0.12745599999999999 cWnd 18810
0 0.127552 cWnd 18900
0 0.12764799999999998 cWnd 18990
0 0.127743 cWnd 19080
0 0.127838 cWnd 19170
0 0.127932 cWnd 19260
0 0.128026 cWnd 19350
